date,customer_id,product,category,price,quantity,revenue,region,churn
2023-06-05,251,Keyboard,Electronics,1700,5,8500,North,1
2023-06-05,190,Mouse,Electronics,1741,1,1741,North,0
2023-06-05,496,Laptop,Electronics,138786,3,416358,West,1
2023-06-05,499,Mouse,Electronics,2965,4,11860,North,1
2023-06-05,284,Mouse,Electronics,4508,4,18032,East,1
2023-06-05,197,Keyboard,Electronics,3779,2,7558,South,0
2023-06-05,402,Mouse,Electronics,1258,2,2516,North,0
2023-06-06,201,Laptop,Electronics,86713,2,173426,West,0
2023-06-06,276,Mouse,Electronics,3300,3,9900,East,1
2023-06-06,190,Mouse,Electronics,2091,4,8364,North,1
2023-06-06,356,Shoes,Fashion,3073,4,12292,West,1
2023-06-06,134,Phone,Electronics,65107,5,325535,South,1
2023-06-06,122,Shoes,Fashion,854,3,2562,West,1
2023-06-07,111,Shoes,Fashion,2042,1,2042,East,0
2023-06-07,382,Keyboard,Electronics,2696,4,10784,East,0
2023-06-08,214,Headphones,Electronics,674,3,2022,South,1
2023-06-08,321,Phone,Electronics,10196,5,50980,West,1
2023-06-09,102,Mouse,Electronics,984,3,2952,West,0
2023-06-09,431,Mouse,Electronics,691,4,2764,South,1
2023-06-10,434,Mouse,Electronics,4422,2,8844,North,0
2023-06-10,448,Shoes,Fashion,3329,2,6658,East,1
2023-06-10,155,Laptop,Electronics,107107,1,107107,East,0
2023-06-10,462,Phone,Electronics,18809,3,56427,East,0
2023-06-10,457,Shoes,Fashion,2206,3,6618,West,0
2023-06-11,185,Headphones,Electronics,2428,4,9712,North,1
2023-06-11,143,Mouse,Electronics,1694,3,5082,South,1
2023-06-11,382,Keyboard,Electronics,3594,1,3594,West,1
2023-06-11,162,Mouse,Electronics,2120,4,8480,East,1
2023-06-11,266,Keyboard,Electronics,4043,5,20215,West,0
2023-06-12,154,Keyboard,Electronics,2331,2,4662,South,1
2023-06-12,323,Laptop,Electronics,142203,4,568812,West,0
2023-06-12,474,Mouse,Electronics,3491,1,3491,North,1
2023-06-12,255,Headphones,Electronics,4842,2,9684,East,0
2023-06-12,351,Shoes,Fashion,679,1,679,North,0
2023-06-12,406,Mouse,Electronics,3497,5,17485,South,0
2023-06-13,425,Laptop,Electronics,135366,4,541464,North,1
2023-06-13,255,Keyboard,Electronics,3349,5,16745,West,0
2023-06-13,292,Keyboard,Electronics,4777,3,14331,West,0
2023-06-14,129,Keyboard,Electronics,319,4,1276,South,0
2023-06-14,162,Mouse,Electronics,369,5,1845,East,1
2023-06-14,230,Mouse,Electronics,1696,5,8480,East,1
2023-06-14,222,Mouse,Electronics,4668,2,9336,North,1
2023-06-14,202,Headphones,Electronics,3835,3,11505,East,1
2023-06-14,395,Mouse,Electronics,4996,4,19984,South,0
2023-06-14,205,Keyboard,Electronics,2398,5,11990,South,0
2023-06-15,178,Phone,Electronics,34656,2,69312,West,0
2023-06-15,255,Shoes,Fashion,2705,2,5410,North,0
2023-06-15,416,Laptop,Electronics,74752,4,299008,South,0
2023-06-15,452,Headphones,Electronics,2279,2,4558,West,1
2023-06-15,429,Shoes,Fashion,2745,3,8235,South,1
2023-06-16,205,Headphones,Electronics,1133,1,1133,South,1
2023-06-16,494,Phone,Electronics,66947,2,133894,North,1
2023-06-16,170,Laptop,Electronics,109186,1,109186,North,0
2023-06-16,259,Laptop,Electronics,135745,2,271490,North,1
2023-06-16,206,Keyboard,Electronics,1888,2,3776,West,1
2023-06-16,157,Laptop,Electronics,143255,2,286510,South,0
2023-06-17,309,Laptop,Electronics,119087,2,238174,West,1
2023-06-17,314,Phone,Electronics,28220,3,84660,South,0
2023-06-17,344,Shoes,Fashion,3675,3,11025,West,1
2023-06-17,107,Shoes,Fashion,1103,1,1103,East,0
2023-06-17,272,Shoes,Fashion,3940,1,3940,North,0
2023-06-17,293,Phone,Electronics,47613,4,190452,West,0
2023-06-17,139,Phone,Electronics,29100,5,145500,South,0
2023-06-17,106,Keyboard,Electronics,4243,3,12729,South,0
2023-06-17,166,Keyboard,Electronics,3640,4,14560,South,0
2023-06-18,321,Shoes,Fashion,561,3,1683,South,0
2023-06-18,102,Mouse,Electronics,4159,1,4159,West,0
2023-06-18,101,Headphones,Electronics,1997,2,3994,West,0
2023-06-19,227,Keyboard,Electronics,2404,2,4808,West,0
2023-06-19,461,Phone,Electronics,66459,2,132918,West,1
2023-06-19,492,Mouse,Electronics,1030,1,1030,South,0
2023-06-19,335,Headphones,Electronics,2747,3,8241,North,1
2023-06-19,292,Mouse,Electronics,3925,5,19625,West,1
2023-06-19,468,Shoes,Fashion,3704,4,14816,West,0
2023-06-19,481,Mouse,Electronics,3547,4,14188,West,1
2023-06-20,220,Phone,Electronics,22360,3,67080,South,1
2023-06-20,433,Headphones,Electronics,2669,2,5338,East,0
2023-06-20,446,Shoes,Fashion,612,4,2448,South,1
2023-06-20,224,Phone,Electronics,17948,3,53844,West,0
2023-06-21,415,Laptop,Electronics,80880,2,161760,North,1
2023-06-21,388,Laptop,Electronics,118804,2,237608,North,0
2023-06-21,209,Phone,Electronics,62902,4,251608,North,1
2023-06-22,174,Mouse,Electronics,1002,5,5010,West,0
2023-06-22,343,Laptop,Electronics,85368,5,426840,East,0
2023-06-22,327,Mouse,Electronics,3985,5,19925,North,0
2023-06-22,471,Laptop,Electronics,81219,5,406095,East,1
2023-06-22,367,Keyboard,Electronics,4368,5,21840,West,1
2023-06-22,196,Headphones,Electronics,4999,4,19996,North,1
2023-06-23,103,Headphones,Electronics,3372,5,16860,North,1
2023-06-23,424,Mouse,Electronics,3065,3,9195,East,1
2023-06-23,150,Phone,Electronics,48222,4,192888,South,0
2023-06-23,147,Shoes,Fashion,3684,1,3684,West,1
2023-06-24,105,Shoes,Fashion,1681,1,1681,South,1
2023-06-24,397,Laptop,Electronics,112208,1,112208,West,1
2023-06-24,451,Keyboard,Electronics,3273,1,3273,East,0
2023-06-24,167,Headphones,Electronics,1383,4,5532,East,1
2023-06-25,111,Laptop,Electronics,137982,5,689910,North,0
2023-06-25,256,Laptop,Electronics,117908,1,117908,West,0
2023-06-25,357,Phone,Electronics,75816,1,75816,West,1
2023-06-25,267,Keyboard,Electronics,1205,1,1205,South,0
2023-06-25,173,Keyboard,Electronics,1223,3,3669,South,0
2023-06-25,133,Shoes,Fashion,666,4,2664,East,0
2023-06-26,164,Shoes,Fashion,4079,4,16316,South,0
2023-06-26,438,Headphones,Electronics,1082,5,5410,North,1
2023-06-26,140,Mouse,Electronics,3990,3,11970,West,0
2023-06-26,147,Mouse,Electronics,3893,5,19465,West,0
2023-06-27,304,Headphones,Electronics,1656,4,6624,West,0
2023-06-27,467,Keyboard,Electronics,470,1,470,East,0
2023-06-27,302,Mouse,Electronics,4964,1,4964,East,1
2023-06-27,435,Shoes,Fashion,663,4,2652,North,0
2023-06-27,486,Keyboard,Electronics,3623,5,18115,North,0
2023-06-27,332,Headphones,Electronics,826,3,2478,East,1
2023-06-28,496,Mouse,Electronics,410,1,410,South,1
2023-06-28,465,Shoes,Fashion,3557,1,3557,East,1
2023-06-28,315,Headphones,Electronics,2197,4,8788,East,0
2023-06-28,467,Phone,Electronics,50134,5,250670,South,1
2023-06-28,370,Headphones,Electronics,2626,1,2626,West,0
2023-06-28,324,Keyboard,Electronics,1941,2,3882,East,0
2023-06-29,155,Headphones,Electronics,3923,1,3923,West,1
2023-06-29,165,Headphones,Electronics,4860,4,19440,North,0
2023-06-29,310,Phone,Electronics,51914,3,155742,North,0
2023-06-29,369,Laptop,Electronics,103138,1,103138,South,0
2023-06-29,411,Mouse,Electronics,2528,1,2528,North,0
2023-06-30,171,Mouse,Electronics,3597,5,17985,East,1
2023-06-30,215,Laptop,Electronics,63287,5,316435,North,0
2023-06-30,323,Phone,Electronics,68672,1,68672,East,1
2023-06-30,393,Keyboard,Electronics,4491,2,8982,West,0
2023-06-30,426,Keyboard,Electronics,2989,3,8967,North,1
2023-06-30,270,Laptop,Electronics,133957,5,669785,South,1
2023-07-01,347,Mouse,Electronics,1339,5,6695,East,1
2023-07-01,152,Keyboard,Electronics,2741,3,8223,East,1
2023-07-01,125,Phone,Electronics,69763,3,209289,North,0
2023-07-02,292,Mouse,Electronics,4877,3,14631,West,0
2023-07-02,217,Shoes,Fashion,1753,4,7012,East,1
2023-07-02,125,Keyboard,Electronics,4235,2,8470,North,0
2023-07-02,125,Keyboard,Electronics,4638,1,4638,South,1
2023-07-02,187,Laptop,Electronics,72073,4,288292,North,1
2023-07-02,156,Phone,Electronics,60527,3,181581,South,1
2023-07-02,148,Headphones,Electronics,4053,2,8106,South,1
2023-07-02,351,Keyboard,Electronics,2346,2,4692,East,1
2023-07-02,216,Mouse,Electronics,574,5,2870,North,1
2023-07-02,485,Laptop,Electronics,144974,2,289948,West,1
2023-07-02,250,Phone,Electronics,42624,1,42624,South,0
2023-07-02,450,Phone,Electronics,30129,2,60258,West,1
2023-07-02,445,Mouse,Electronics,1391,2,2782,North,0
2023-07-02,237,Headphones,Electronics,454,5,2270,North,1
2023-07-02,487,Laptop,Electronics,50147,4,200588,West,1
2023-07-03,444,Shoes,Fashion,3830,3,11490,East,0
2023-07-03,391,Headphones,Electronics,2781,4,11124,South,1
2023-07-03,206,Mouse,Electronics,2576,1,2576,East,0
2023-07-03,120,Laptop,Electronics,90611,3,271833,North,0
2023-07-03,190,Keyboard,Electronics,2628,1,2628,North,1
2023-07-03,365,Keyboard,Electronics,1988,2,3976,North,1
2023-07-03,364,Phone,Electronics,50204,4,200816,West,1
2023-07-04,430,Shoes,Fashion,3052,5,15260,North,0
2023-07-04,444,Mouse,Electronics,3060,3,9180,West,0
2023-07-04,220,Headphones,Electronics,4241,5,21205,South,0
2023-07-04,226,Mouse,Electronics,564,5,2820,South,0
2023-07-05,113,Laptop,Electronics,120319,2,240638,West,1
2023-07-05,417,Shoes,Fashion,3056,3,9168,West,0
2023-07-05,341,Keyboard,Electronics,4140,1,4140,South,1
2023-07-05,137,Shoes,Fashion,4299,3,12897,South,0
2023-07-05,498,Phone,Electronics,51783,4,207132,North,0
2023-07-05,237,Phone,Electronics,77744,5,388720,North,0
2023-07-06,225,Headphones,Electronics,212,1,212,South,0
2023-07-06,198,Phone,Electronics,19841,4,79364,East,0
2023-07-06,411,Keyboard,Electronics,3272,4,13088,South,0
2023-07-06,221,Phone,Electronics,27762,4,111048,East,0
2023-07-06,257,Keyboard,Electronics,4691,3,14073,West,1
2023-07-06,328,Mouse,Electronics,1714,5,8570,South,1
2023-07-07,323,Headphones,Electronics,1363,1,1363,West,0
2023-07-07,365,Mouse,Electronics,582,3,1746,South,1
2023-07-07,233,Keyboard,Electronics,2386,3,7158,North,1
2023-07-07,147,Headphones,Electronics,3122,2,6244,West,1
2023-07-07,185,Phone,Electronics,23252,3,69756,East,0
2023-07-07,228,Laptop,Electronics,61353,1,61353,East,0
2023-07-07,466,Keyboard,Electronics,3927,1,3927,West,1
2023-07-08,451,Headphones,Electronics,2067,2,4134,North,1
2023-07-08,179,Keyboard,Electronics,3447,5,17235,East,0
2023-07-08,434,Keyboard,Electronics,3260,1,3260,West,1
2023-07-08,385,Shoes,Fashion,3034,1,3034,South,1
2023-07-08,249,Keyboard,Electronics,3838,4,15352,North,0
2023-07-08,462,Laptop,Electronics,66102,1,66102,West,1
2023-07-08,159,Headphones,Electronics,4134,1,4134,South,1
2023-07-08,238,Keyboard,Electronics,888,5,4440,West,1
2023-07-09,225,Keyboard,Electronics,999,3,2997,North,0
2023-07-09,479,Keyboard,Electronics,4811,4,19244,East,0
2023-07-09,418,Phone,Electronics,38203,4,152812,West,1
2023-07-09,405,Shoes,Fashion,1503,5,7515,West,1
2023-07-10,321,Keyboard,Electronics,1069,1,1069,North,1
2023-07-10,179,Mouse,Electronics,3921,5,19605,North,0
2023-07-10,428,Keyboard,Electronics,944,5,4720,North,0
2023-07-10,445,Shoes,Fashion,1067,5,5335,South,1
2023-07-11,192,Laptop,Electronics,96509,5,482545,North,0
2023-07-11,353,Phone,Electronics,68273,3,204819,West,1
2023-07-11,424,Phone,Electronics,24236,3,72708,West,1
2023-07-11,226,Shoes,Fashion,1205,1,1205,East,1
2023-07-12,281,Laptop,Electronics,113724,3,341172,West,0
2023-07-12,106,Mouse,Electronics,4346,2,8692,West,1
2023-07-13,382,Shoes,Fashion,2941,1,2941,North,1
2023-07-13,338,Phone,Electronics,12702,3,38106,West,1
2023-07-13,348,Keyboard,Electronics,725,3,2175,North,1
2023-07-13,107,Phone,Electronics,67889,2,135778,East,1
2023-07-13,319,Laptop,Electronics,131402,1,131402,South,1
2023-07-13,228,Phone,Electronics,66984,1,66984,West,0
2023-07-13,251,Mouse,Electronics,2029,5,10145,West,1
2023-07-14,434,Shoes,Fashion,2613,3,7839,East,0
2023-07-14,224,Mouse,Electronics,4850,5,24250,South,0
2023-07-14,316,Keyboard,Electronics,3471,2,6942,South,0
2023-07-14,221,Keyboard,Electronics,4477,4,17908,North,1
2023-07-14,452,Mouse,Electronics,3361,4,13444,East,0
2023-07-14,474,Keyboard,Electronics,1757,1,1757,South,1
2023-07-14,398,Phone,Electronics,53510,5,267550,West,1
2023-07-15,136,Keyboard,Electronics,3120,5,15600,West,1
2023-07-15,196,Shoes,Fashion,2749,5,13745,West,1
2023-07-15,343,Laptop,Electronics,80565,1,80565,South,1
2023-07-16,275,Phone,Electronics,31763,3,95289,East,0
2023-07-16,304,Keyboard,Electronics,1545,1,1545,West,0
2023-07-16,159,Keyboard,Electronics,2655,3,7965,South,0
2023-07-16,144,Shoes,Fashion,2045,4,8180,West,1
2023-07-16,149,Headphones,Electronics,1101,4,4404,North,0
2023-07-16,423,Laptop,Electronics,78841,1,78841,East,1
2023-07-16,489,Mouse,Electronics,3669,5,18345,East,1
2023-07-16,482,Headphones,Electronics,973,4,3892,East,1
2023-07-17,334,Keyboard,Electronics,1594,5,7970,East,1
2023-07-17,493,Shoes,Fashion,4214,5,21070,West,0
2023-07-17,276,Mouse,Electronics,2740,3,8220,West,1
2023-07-17,403,Headphones,Electronics,3740,5,18700,West,1
2023-07-17,303,Headphones,Electronics,1411,5,7055,North,1
2023-07-17,329,Laptop,Electronics,111576,5,557880,East,1
2023-07-17,207,Mouse,Electronics,4848,3,14544,West,1
2023-07-17,414,Laptop,Electronics,102976,4,411904,North,0
2023-07-18,483,Mouse,Electronics,4799,3,14397,West,0
2023-07-18,456,Mouse,Electronics,4922,1,4922,West,1
2023-07-18,168,Laptop,Electronics,141749,2,283498,South,0
2023-07-18,440,Headphones,Electronics,4313,4,17252,West,0
2023-07-18,349,Headphones,Electronics,3417,3,10251,East,1
2023-07-19,381,Mouse,Electronics,325,4,1300,East,1
2023-07-19,486,Phone,Electronics,33050,4,132200,West,0
2023-07-19,361,Laptop,Electronics,125196,5,625980,West,1
2023-07-20,363,Laptop,Electronics,149263,3,447789,West,1
2023-07-20,492,Headphones,Electronics,799,4,3196,South,0
2023-07-20,164,Headphones,Electronics,2383,1,2383,North,0
2023-07-20,248,Headphones,Electronics,1829,2,3658,West,1
2023-07-20,377,Mouse,Electronics,4788,3,14364,West,1
2023-07-20,409,Headphones,Electronics,4503,3,13509,South,1
2023-07-21,400,Mouse,Electronics,206,5,1030,West,0
2023-07-21,397,Shoes,Fashion,3923,5,19615,East,0
2023-07-21,172,Phone,Electronics,74577,2,149154,South,1
2023-07-22,394,Keyboard,Electronics,2788,5,13940,East,0
2023-07-22,452,Laptop,Electronics,149170,3,447510,North,0
2023-07-22,260,Headphones,Electronics,2417,5,12085,North,0
2023-07-22,375,Laptop,Electronics,67093,5,335465,East,0
2023-07-22,334,Headphones,Electronics,2172,3,6516,East,0
2023-07-22,149,Keyboard,Electronics,764,4,3056,North,1
2023-07-22,368,Laptop,Electronics,84719,3,254157,West,1
2023-07-22,415,Mouse,Electronics,4290,5,21450,East,0
2023-07-22,323,Mouse,Electronics,842,2,1684,West,1
2023-07-23,340,Headphones,Electronics,3037,5,15185,North,1
2023-07-23,318,Headphones,Electronics,3791,2,7582,West,1
2023-07-23,282,Keyboard,Electronics,2515,3,7545,South,1
2023-07-23,167,Keyboard,Electronics,2790,4,11160,North,0
2023-07-23,224,Mouse,Electronics,4439,2,8878,West,1
2023-07-23,261,Mouse,Electronics,2184,2,4368,South,1
2023-07-23,137,Shoes,Fashion,755,3,2265,North,1
2023-07-23,230,Keyboard,Electronics,2077,3,6231,East,0
2023-07-24,154,Headphones,Electronics,1624,3,4872,East,1
2023-07-24,109,Phone,Electronics,57584,4,230336,West,0
2023-07-24,428,Phone,Electronics,49433,2,98866,South,0
2023-07-25,342,Mouse,Electronics,3639,4,14556,North,1
2023-07-25,469,Headphones,Electronics,1392,4,5568,West,0
2023-07-25,391,Keyboard,Electronics,2445,3,7335,North,1
2023-07-25,354,Headphones,Electronics,263,3,789,South,1
2023-07-25,225,Headphones,Electronics,3817,3,11451,East,1
2023-07-25,469,Headphones,Electronics,3253,4,13012,North,0
2023-07-25,239,Shoes,Fashion,2746,3,8238,East,0
2023-07-26,203,Shoes,Fashion,4446,2,8892,West,1
2023-07-27,235,Keyboard,Electronics,2174,1,2174,East,1
2023-07-27,311,Keyboard,Electronics,4202,5,21010,South,1
2023-07-27,108,Laptop,Electronics,71893,5,359465,East,0
2023-07-28,245,Keyboard,Electronics,4790,3,14370,East,0
2023-07-28,154,Mouse,Electronics,382,3,1146,North,1
2023-07-28,253,Mouse,Electronics,1094,3,3282,North,1
2023-07-29,385,Shoes,Fashion,2444,3,7332,North,0
2023-07-29,167,Phone,Electronics,44574,2,89148,East,1
2023-07-29,194,Keyboard,Electronics,3189,4,12756,South,1
2023-07-30,107,Phone,Electronics,60460,4,241840,North,0
2023-07-30,463,Laptop,Electronics,110206,3,330618,South,0
2023-07-31,159,Headphones,Electronics,4565,4,18260,West,0
2023-07-31,190,Keyboard,Electronics,4378,2,8756,South,0
2023-07-31,315,Shoes,Fashion,2282,1,2282,West,0
2023-07-31,290,Keyboard,Electronics,3806,2,7612,East,0
2023-07-31,231,Shoes,Fashion,1061,3,3183,East,1
2023-07-31,378,Keyboard,Electronics,4044,4,16176,South,0
2023-08-01,489,Keyboard,Electronics,881,5,4405,East,1
2023-08-01,425,Phone,Electronics,74639,2,149278,West,1
2023-08-01,253,Mouse,Electronics,4388,5,21940,South,0
2023-08-01,334,Keyboard,Electronics,1968,1,1968,East,1
2023-08-01,215,Shoes,Fashion,4687,4,18748,West,0
2023-08-01,217,Mouse,Electronics,920,2,1840,East,0
2023-08-01,246,Keyboard,Electronics,3780,3,11340,North,1
2023-08-01,197,Headphones,Electronics,4906,3,14718,East,0
2023-08-01,273,Shoes,Fashion,4536,1,4536,North,1
2023-08-01,252,Headphones,Electronics,2339,1,2339,East,0
2023-08-02,301,Headphones,Electronics,2531,5,12655,East,0
2023-08-02,460,Phone,Electronics,76769,5,383845,East,1
2023-08-02,329,Mouse,Electronics,4372,2,8744,North,1
2023-08-02,156,Headphones,Electronics,1125,4,4500,West,0
2023-08-02,305,Phone,Electronics,77929,5,389645,West,0
2023-08-02,376,Headphones,Electronics,2551,1,2551,North,0
2023-08-03,448,Shoes,Fashion,1443,4,5772,East,1
2023-08-03,202,Mouse,Electronics,2600,5,13000,North,0
2023-08-04,188,Headphones,Electronics,4425,2,8850,West,0
2023-08-04,370,Phone,Electronics,37270,3,111810,North,0
2023-08-04,403,Mouse,Electronics,2418,5,12090,South,1
2023-08-04,342,Keyboard,Electronics,998,2,1996,North,1
2023-08-05,425,Headphones,Electronics,1830,4,7320,North,0
2023-08-05,139,Mouse,Electronics,2242,2,4484,North,1
2023-08-05,185,Laptop,Electronics,112688,4,450752,North,0
2023-08-06,292,Laptop,Electronics,101840,1,101840,West,1
2023-08-06,281,Laptop,Electronics,147397,2,294794,North,1
2023-08-06,411,Keyboard,Electronics,1129,3,3387,South,1
2023-08-07,119,Shoes,Fashion,1592,1,1592,East,1
2023-08-07,393,Keyboard,Electronics,1010,2,2020,South,0
2023-08-07,323,Mouse,Electronics,3075,5,15375,West,1
2023-08-07,315,Mouse,Electronics,1060,3,3180,South,0
2023-08-08,349,Shoes,Fashion,4048,2,8096,South,0
2023-08-08,148,Shoes,Fashion,964,5,4820,South,0
2023-08-08,158,Laptop,Electronics,73956,1,73956,South,0
2023-08-08,106,Headphones,Electronics,4900,5,24500,South,1
2023-08-08,256,Mouse,Electronics,4436,1,4436,North,0
2023-08-08,145,Laptop,Electronics,139304,4,557216,West,0
2023-08-08,202,Laptop,Electronics,123419,2,246838,West,1
2023-08-09,459,Laptop,Electronics,81178,4,324712,South,1
2023-08-09,299,Headphones,Electronics,1792,4,7168,North,0
2023-08-09,472,Laptop,Electronics,131432,5,657160,South,0
2023-08-09,443,Phone,Electronics,55586,1,55586,East,0
2023-08-09,127,Headphones,Electronics,4693,4,18772,West,0
2023-08-09,170,Laptop,Electronics,99025,2,198050,South,0
2023-08-09,109,Shoes,Fashion,4876,4,19504,North,1
2023-08-10,252,Shoes,Fashion,3867,2,7734,West,1
2023-08-10,380,Headphones,Electronics,2134,5,10670,West,0
2023-08-11,424,Headphones,Electronics,580,1,580,West,0
2023-08-11,140,Keyboard,Electronics,1024,2,2048,North,0
2023-08-11,337,Phone,Electronics,40257,5,201285,East,0
2023-08-11,130,Headphones,Electronics,782,4,3128,East,0
2023-08-11,325,Phone,Electronics,33767,3,101301,East,0
2023-08-12,490,Mouse,Electronics,2458,3,7374,East,1
2023-08-12,348,Laptop,Electronics,148129,5,740645,South,0
2023-08-12,325,Phone,Electronics,10108,5,50540,South,0
2023-08-12,159,Headphones,Electronics,1935,4,7740,South,1
2023-08-13,431,Shoes,Fashion,4975,4,19900,East,0
2023-08-13,269,Keyboard,Electronics,1763,5,8815,West,1
2023-08-13,242,Mouse,Electronics,3174,4,12696,South,0
2023-08-13,136,Shoes,Fashion,3743,5,18715,South,1
2023-08-13,192,Shoes,Fashion,2782,5,13910,West,1
2023-08-14,213,Headphones,Electronics,4086,3,12258,North,0
2023-08-14,197,Phone,Electronics,60787,4,243148,South,0
2023-08-14,224,Laptop,Electronics,104843,3,314529,East,1
2023-08-15,296,Keyboard,Electronics,2109,4,8436,West,1
2023-08-15,369,Keyboard,Electronics,2328,5,11640,West,0
2023-08-15,129,Phone,Electronics,15604,5,78020,West,0
2023-08-15,432,Laptop,Electronics,78131,2,156262,North,0
2023-08-15,239,Mouse,Electronics,4736,1,4736,North,1
2023-08-15,233,Keyboard,Electronics,816,3,2448,North,1
2023-08-16,463,Phone,Electronics,10530,3,31590,West,1
2023-08-16,156,Laptop,Electronics,142375,2,284750,East,1
2023-08-16,386,Shoes,Fashion,4951,1,4951,North,1
2023-08-16,464,Shoes,Fashion,2032,5,10160,North,1
2023-08-16,321,Shoes,Fashion,3852,4,15408,West,0
2023-08-16,130,Phone,Electronics,18779,1,18779,East,1
2023-08-17,285,Mouse,Electronics,1953,1,1953,South,1
2023-08-17,412,Laptop,Electronics,109093,5,545465,West,0
2023-08-17,310,Laptop,Electronics,77754,4,311016,East,0
2023-08-17,299,Laptop,Electronics,104513,3,313539,East,1
2023-08-17,239,Shoes,Fashion,2086,4,8344,South,1
2023-08-17,466,Laptop,Electronics,137750,3,413250,North,1
2023-08-18,309,Phone,Electronics,36645,3,109935,North,0
2023-08-18,359,Keyboard,Electronics,1903,5,9515,South,1
2023-08-18,491,Shoes,Fashion,2277,3,6831,South,1
2023-08-18,129,Keyboard,Electronics,289,3,867,West,0
2023-08-18,449,Headphones,Electronics,3012,5,15060,West,1
2023-08-18,155,Mouse,Electronics,503,4,2012,North,0
2023-08-18,132,Shoes,Fashion,2898,2,5796,South,1
2023-08-18,270,Mouse,Electronics,578,2,1156,South,1
2023-08-18,166,Laptop,Electronics,129115,5,645575,East,1
2023-08-18,498,Phone,Electronics,66333,2,132666,North,1
2023-08-19,426,Keyboard,Electronics,4820,3,14460,West,1
2023-08-19,389,Laptop,Electronics,115164,5,575820,East,1
2023-08-19,428,Shoes,Fashion,2801,1,2801,North,0
2023-08-19,162,Keyboard,Electronics,2311,4,9244,South,1
2023-08-19,227,Phone,Electronics,77469,1,77469,South,1
2023-08-20,364,Headphones,Electronics,2817,5,14085,South,1
2023-08-20,181,Phone,Electronics,17731,1,17731,East,1
2023-08-20,423,Laptop,Electronics,73250,3,219750,West,0
2023-08-21,112,Laptop,Electronics,92536,5,462680,East,0
2023-08-21,390,Mouse,Electronics,3585,2,7170,East,0
2023-08-21,490,Shoes,Fashion,2756,4,11024,North,1
2023-08-21,398,Phone,Electronics,38085,4,152340,West,1
2023-08-21,396,Shoes,Fashion,4754,4,19016,East,1
2023-08-21,342,Shoes,Fashion,3306,1,3306,East,1
2023-08-21,219,Phone,Electronics,41973,3,125919,East,0
2023-08-22,306,Mouse,Electronics,2224,3,6672,East,1
2023-08-22,182,Headphones,Electronics,3017,2,6034,North,1
2023-08-22,466,Shoes,Fashion,4776,2,9552,East,0
2023-08-22,282,Mouse,Electronics,1476,2,2952,East,0
2023-08-23,200,Keyboard,Electronics,1662,2,3324,North,1
2023-08-23,314,Keyboard,Electronics,2894,1,2894,East,0
2023-08-23,234,Laptop,Electronics,101821,2,203642,West,1
2023-08-23,101,Laptop,Electronics,72528,3,217584,West,1
2023-08-23,298,Mouse,Electronics,1613,5,8065,North,0
2023-08-23,414,Shoes,Fashion,2467,1,2467,South,1
2023-08-24,226,Phone,Electronics,53408,2,106816,East,0
2023-08-24,332,Phone,Electronics,10262,4,41048,South,0
2023-08-24,312,Headphones,Electronics,1593,3,4779,West,1
2023-08-24,203,Laptop,Electronics,102368,4,409472,North,1
2023-08-24,328,Keyboard,Electronics,4692,2,9384,South,1
2023-08-25,237,Keyboard,Electronics,4833,1,4833,East,0
2023-08-25,415,Shoes,Fashion,653,1,653,South,1
2023-08-26,402,Laptop,Electronics,132287,2,264574,North,0
2023-08-26,497,Shoes,Fashion,4370,5,21850,South,0
2023-08-26,231,Phone,Electronics,44532,1,44532,South,1
2023-08-26,293,Keyboard,Electronics,3948,3,11844,South,0
2023-08-27,281,Headphones,Electronics,1704,2,3408,West,0
2023-08-27,249,Mouse,Electronics,3956,5,19780,East,1
2023-08-27,216,Headphones,Electronics,736,4,2944,North,1
2023-08-28,227,Mouse,Electronics,3844,2,7688,South,0
2023-08-28,362,Phone,Electronics,59058,3,177174,South,1
2023-08-28,328,Headphones,Electronics,4146,1,4146,North,0
2023-08-28,462,Laptop,Electronics,108648,2,217296,East,1
2023-08-28,267,Keyboard,Electronics,2901,4,11604,West,0
2023-08-29,334,Headphones,Electronics,2802,1,2802,North,1
2023-08-29,303,Mouse,Electronics,1873,1,1873,North,1
2023-08-29,130,Laptop,Electronics,147965,1,147965,North,1
2023-08-29,189,Laptop,Electronics,74715,1,74715,East,1
2023-08-29,355,Mouse,Electronics,4195,5,20975,West,0
2023-08-29,484,Phone,Electronics,20088,3,60264,North,1
2023-08-29,336,Laptop,Electronics,142802,4,571208,South,0
2023-08-29,386,Mouse,Electronics,3407,4,13628,North,1
2023-08-29,223,Laptop,Electronics,79118,1,79118,East,0
2023-08-29,330,Headphones,Electronics,2956,3,8868,South,0
2023-08-29,286,Mouse,Electronics,1667,3,5001,West,0
2023-08-29,136,Phone,Electronics,30585,1,30585,West,0
2023-08-29,422,Phone,Electronics,41997,5,209985,West,1
2023-08-30,285,Phone,Electronics,25141,2,50282,East,1
2023-08-30,199,Laptop,Electronics,104606,1,104606,West,1
2023-08-30,443,Headphones,Electronics,393,5,1965,South,0
2023-08-31,168,Headphones,Electronics,3504,2,7008,East,0
2023-08-31,355,Headphones,Electronics,4784,5,23920,North,1
2023-08-31,420,Phone,Electronics,21288,3,63864,North,0
2023-08-31,216,Shoes,Fashion,3202,1,3202,North,1
